Experiment,Version,Epoch,Train Loss,Validation Loss,Train IoU,Validation IoU,Train Accuracy,Validation Accuracy, Train AUROC, Validation AUROC, Train Precision, Validation Precision, Train Recall, Validation Recall, Train F1, Validation F1, Train ROC, Validation Roc
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,1,0.4210174083709717,0.4264189133893198,0.4459207355976105,0.3720506429672241,0.7873062491416931,0.8056163191795349
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,2,0.3926985375027158,0.4340607737427327,0.4905950725078583,0.35439276695251465,0.8116084933280945,0.772635817527771
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,3,0.38738815731077053,0.42438637053788597,0.4834873378276825,0.4829002320766449,0.8156853318214417,0.7915350794792175
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,4,0.37108811669385255,0.37776789914316206,0.5134075880050659,0.5076761841773987,0.8286784291267395,0.8295660018920898
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,5,0.3655564218981942,0.38005117427057294,0.5276911854743958,0.5356191396713257,0.8305965065956116,0.8233476877212524
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,6,0.3560764499342264,0.3701158655223562,0.5478628277778625,0.46765774488449097,0.8376297354698181,0.8363009691238403
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,7,0.3443456927119796,0.3293780577716543,0.5554122924804688,0.5642728805541992,0.8433859348297119,0.8444713354110718
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,8,0.3393228493297278,0.39215562459248215,0.5672252774238586,0.5228893756866455,0.8464619517326355,0.8033455014228821
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,9,0.3377296408610557,0.3304667730829609,0.5643191337585449,0.584342896938324,0.8474511504173279,0.8428599834442139
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,10,0.33048872471745333,0.3630261672521705,0.5735865235328674,0.5478977560997009,0.8506518602371216,0.8234667778015137
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,11,0.32660917504065073,0.3615358883320396,0.5771862268447876,0.5462732911109924,0.8515475392341614,0.827669084072113
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487611.696506,1,0.736548662185669,0.7340247631072998,0.11096374690532684,0.11494922637939453,0.39690151810646057,0.11494922637939453
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,12,0.32222036861661657,0.34060768916535733,0.5821018218994141,0.5212724804878235,0.8537856936454773,0.8350202441215515
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487611.696506,2,0.5968758761882782,0.7381007671356201,0.2536943852901459,0.11494922637939453,0.7593965530395508,0.11494922637939453
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487611.696506,3,0.5293213427066803,13.82685661315918,0.3115188777446747,0.10304111987352371,0.8467836380004883,0.4991525709629059
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,13,0.31824059506405644,0.3555301476770373,0.5900721549987793,0.4994758665561676,0.8561241626739502,0.835525631904602
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,14,0.3162589594721794,0.3093329343333173,0.5904654860496521,0.5846834778785706,0.8568060398101807,0.860308825969696
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,1,0.41343245851366145,0.4734668919914647,0.3334716856479645,0.005106932017952204,0.8670597672462463,0.8015557527542114
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,15,0.3138848813389664,0.3697812530531812,0.5948280096054077,0.4069024324417114,0.8586176633834839,0.8224862813949585
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,2,0.28635683145962265,0.3364303629649313,0.4144349694252014,0.27111247181892395,0.9094981551170349,0.8834733366966248
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,3,0.2629636145736042,0.29490989289785685,0.42507684230804443,0.21015234291553497,0.9116789698600769,0.8947180509567261
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,4,0.25331942972384003,0.42378932316052287,0.4178711473941803,0.0,0.9125702977180481,0.8671362996101379
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,5,0.24161217126407122,0.3783997877648002,0.4353159964084625,0.020213555544614792,0.9159104228019714,0.869820237159729
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1706486863.143351,16,0.30884749331136246,0.32123659506662566,0.6032112836837769,0.5278595089912415,0.8612210154533386,0.8479080200195312
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,6,0.23757225863243403,0.4178483729299746,0.4405543804168701,0.00047501298831775784,0.9166571497917175,0.8671976923942566
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_1706487772.653718,7,0.23343824046222786,0.45173714662853043,0.44348472356796265,0.01914120651781559,0.9177336692810059,0.8421587347984314
