EXPERIMENT_NAME,EXPERIMENT_NAME_VERSION,epoch_number,train_loss,val_loss,train_metric_iou,val_metric_iou,train_metric_accuracy,val_metric_accuracy,train_masked_iou,val_masked_iou,train_masked_accuracy,val_masked_accuracy
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,10,0.38985969191789627,0.9571038989722729,0.48936161398887634,0.00450493348762393,0.8110383152961731,0.7166550159454346,0.6249825954437256,0.004508183803409338,0.6249825954437256,0.004508183803409338
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,11,0.3841775332689285,1.156861590474844,0.49421799182891846,0.0,0.816081702709198,0.715578019618988,0.6202371716499329,0.0,0.6202371716499329,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,12,0.3807954840064049,0.8572953959107399,0.49213215708732605,0.013130704872310162,0.8161361217498779,0.7191988229751587,0.614901065826416,0.013136030174791813,0.614901065826416,0.013136030174791813
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,13,0.3754704149365425,0.7368062546849251,0.5132489800453186,0.04310845956206322,0.8231021165847778,0.7270963788032532,0.643756628036499,0.04322609305381775,0.643756628036499,0.04322608932852745
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,1,0.3211628423471536,0.46410275769553017,0.33714473247528076,0.2448362410068512,0.8883109092712402,0.7181037068367004,0.43057551980018616,0.6878878474235535,0.43057551980018616,0.6878878474235535
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,14,0.3729829390645027,0.6765321418344975,0.5158929228782654,0.195984348654747,0.8236062526702881,0.7686936259269714,0.6487525701522827,0.19823549687862396,0.6487525105476379,0.19823546707630157
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,2,0.27345546594421777,0.7726603463026029,0.3728898763656616,0.20291994512081146,0.902090847492218,0.6121454238891602,0.44126662611961365,0.7431650161743164,0.44126662611961365,0.7431650161743164
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,15,0.37033826744556425,0.42514087411761287,0.5231578350067139,0.5064795613288879,0.8266443610191345,0.8342107534408569,0.6564080119132996,0.5982049107551575,0.6564080119132996,0.5982049107551575
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,3,0.26617906538636554,0.6261231880635023,0.37905606627464294,0.22618122398853302,0.9049757719039917,0.668551504611969,0.43966972827911377,0.7291670441627502,0.43966972827911377,0.7291670441627502
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,4,0.2606927316436278,0.6578146457406027,0.3905021548271179,0.2331588864326477,0.9073918461799622,0.6907862424850464,0.44971925020217896,0.7076182961463928,0.44971925020217896,0.7076182961463928
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,16,0.36803368854522706,0.45512402573227884,0.5239707231521606,0.38770031929016113,0.8263406753540039,0.8138622641563416,0.6597039699554443,0.41438448429107666,0.6597039699554443,0.41438448429107666
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,5,0.2580246007336037,0.29970067739486694,0.3975648880004883,0.3991756737232208,0.908141553401947,0.8803973197937012,0.45947059988975525,0.5980687141418457,0.45947059988975525,0.5980687141418457
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,17,0.36870298302173615,0.6928155789673328,0.5246633887290955,0.025328805670142174,0.8274271488189697,0.7226575613021851,0.6574001908302307,0.025340186432003975,0.6574001908302307,0.025340186432003975
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,6,0.2536366023788495,0.4138257893334542,0.4108014702796936,0.27195870876312256,0.9091790914535522,0.7700891494750977,0.4799513816833496,0.64639812707901,0.4799513816833496,0.64639812707901
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,18,0.3623085687160492,0.5982386227250099,0.5303390026092529,0.11169003695249557,0.8312642574310303,0.7464827299118042,0.6575879454612732,0.11207129061222076,0.6575879454612732,0.11207128316164017
