Experiment_Name,Experiment_Version,Epoch,train_iou,train_accuracy,train_precision,train_recall,train_f1,train_iou_masked,train_accuracy_masked,train_precision_masked,train_recall_masked,train_f1_masked,train_train_loss,val_iou,val_accuracy,val_precision,val_recall,val_f1,val_iou_masked,val_accuracy_masked,val_precision_masked,val_recall_masked,val_f1_masked,val_eval_loss
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,11,0.4838372468948364,0.9194797873497009,0.7582591772079468,0.5720822215080261,0.6521432995796204,0.5720822215080261,0.5720822215080261,1.0,0.5720822215080261,0.7278019785881042,0.20738908581967866,0.5016774535179138,0.9154482483863831,0.6981136798858643,0.6406638026237488,0.668156087398529,0.6406638026237488,0.6406638026237488,1.0,0.6406638026237488,0.780981183052063,0.22125722294939415
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,12,0.47493845224380493,0.9183167219161987,0.7576472759246826,0.5600168108940125,0.6440111994743347,0.5600168108940125,0.5600168108940125,1.0,0.5600168108940125,0.7179625630378723,0.21385793826941932,0.13546760380268097,0.8754959106445312,0.6363334655761719,0.14683564007282257,0.2386111319065094,0.14683564007282257,0.14683564007282257,1.0,0.14683564007282257,0.25607094168663025,0.34303657431155443
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,13,0.5021123886108398,0.9227321743965149,0.7701458930969238,0.590621829032898,0.668541669845581,0.590621829032898,0.590621829032898,1.0,0.590621829032898,0.742630124092102,0.20460404435704863,0.47355830669403076,0.9114509224891663,0.6926840543746948,0.5995157957077026,0.6427412033081055,0.5995157957077026,0.5995157957077026,1.0,0.5995157957077026,0.7496216297149658,0.24846990566168511
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,14,0.5124770402908325,0.9243677854537964,0.7740992307662964,0.6025972962379456,0.6776658892631531,0.6025972962379456,0.6025972962379456,1.0,0.6025972962379456,0.752025842666626,0.20098085801250168,0.4426492154598236,0.9218443036079407,0.8939512372016907,0.4671814441680908,0.6136615872383118,0.4671814441680908,0.4671814441680908,1.0,0.4671814441680908,0.6368420720100403,0.20397540847105639
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,15,0.5029552578926086,0.9219765067100525,0.7592097520828247,0.598412036895752,0.6692883968353271,0.598412036895752,0.598412036895752,1.0,0.598412036895752,0.7487581372261047,0.20114082217748677,0.3920554220676422,0.9123196005821228,0.8326976895332336,0.4255782961845398,0.5632755756378174,0.4255782961845398,0.4255782961845398,1.0,0.4255782961845398,0.5970605611801147,0.2658169199047344
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,16,0.5360082387924194,0.9270505905151367,0.7691956162452698,0.6387394666671753,0.6979236602783203,0.6387394666671753,0.6387394666671753,1.0,0.6387394666671753,0.779549777507782,0.19003586357991611,0.49616342782974243,0.8855268359184265,0.5444068312644958,0.8484618663787842,0.6632476449012756,0.8484618663787842,0.8484618663787842,1.0,0.8484618663787842,0.9180192947387695,0.28766703485910383
HRNET_binary_grayscale_bike-asphalt,HRNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1708034539.209278,17,0.5141700506210327,0.9236826300621033,0.7625415325164795,0.6121907830238342,0.6791444420814514,0.6121907830238342,0.6121907830238342,1.0,0.6121907830238342,0.7594520449638367,0.19963747056733286,0.41519176959991455,0.914327085018158,0.8168935179710388,0.4577966630458832,0.5867639780044556,0.4577966630458832,0.4577966630458832,1.0,0.4577966630458832,0.6280665397644043,0.25446381233632565
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,1,0.5242470502853394,0.8022192120552063,0.6754221320152283,0.7007993459701538,0.68787682056427,0.7007993459701538,0.7007993459701538,1.0,0.7007993459701538,0.8240823745727539,0.42332959508895873,0.6642642021179199,0.8802351355552673,0.8603039383888245,0.7445765733718872,0.798267662525177,0.7445765733718872,0.7445765733718872,1.0,0.7445765733718872,0.8535900115966797,0.2820640553236008
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,2,0.6127650737762451,0.8511737585067749,0.7625297904014587,0.7572759389877319,0.7598937749862671,0.7572759985923767,0.7572759389877319,1.0,0.7572759389877319,0.8618748188018799,0.35187574911117553,0.6914900541305542,0.8877432346343994,0.8465123772621155,0.7906171083450317,0.8176105618476868,0.7906171083450317,0.7906171083450317,1.0,0.7906171083450317,0.8830666542053223,0.2963315562009811
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,3,0.6285364031791687,0.858440637588501,0.7736064791679382,0.7702078223228455,0.7719034552574158,0.7702078223228455,0.7702078223228455,1.0,0.7702078223228455,0.8701891899108887,0.3363423504829407,0.6165636777877808,0.8649672269821167,0.8648937344551086,0.6822766661643982,0.7628077864646912,0.6822766661643982,0.6822766661643982,1.0,0.6822766661643982,0.8111348748207092,0.3658595107793808
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,4,0.6402852535247803,0.8641921281814575,0.7841178178787231,0.7773116827011108,0.7806998491287231,0.7773116827011108,0.7773116827011108,1.0,0.7773116827011108,0.8747049570083618,0.32573087894916536,0.6226359605789185,0.8663919568061829,0.8602584600448608,0.6926965713500977,0.7674376368522644,0.6926965713500977,0.6926965713500977,1.0,0.6926965713500977,0.818453311920166,0.3405759763717651
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,5,0.6563763618469238,0.8702021241188049,0.78789883852005,0.7972462773323059,0.792544960975647,0.7972462773323059,0.7972462773323059,1.0,0.7972462773323059,0.8871864080429077,0.3118062573671341,0.7007666826248169,0.892419695854187,0.8592367768287659,0.7916496992111206,0.8240597248077393,0.7916496992111206,0.7916496992111206,1.0,0.7916496992111206,0.8837103247642517,0.26573108583688737
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,6,0.6696290373802185,0.8753793835639954,0.7922794222831726,0.8122267723083496,0.8021290898323059,0.8122267723083496,0.8122267723083496,1.0,0.8122267723083496,0.8963853716850281,0.30200258803367613,0.3673178553581238,0.5291133522987366,0.3908788561820984,0.8590325117111206,0.5372823476791382,0.8590325117111206,0.8590325117111206,1.0,0.8590325117111206,0.9241715669631958,1.6557102441787719
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,7,0.6644042730331421,0.8734989166259766,0.7915423512458801,0.8053142428398132,0.7983688712120056,0.8053142428398132,0.8053142428398132,1.0,0.8053142428398132,0.8921595811843872,0.3035961924791336,0.7022759318351746,0.893791139125824,0.8668254017829895,0.7872113585472107,0.8251023292541504,0.7872113585472107,0.7872113585472107,1.0,0.7872113585472107,0.8809381723403931,0.26554572534561155
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,8,0.67824786901474,0.8796384930610657,0.8008521795272827,0.8158488273620605,0.808280885219574,0.8158488273620605,0.8158488273620605,1.0,0.8158488273620605,0.8985866904258728,0.29610542541742324,0.7257227301597595,0.9017356634140015,0.8666089177131653,0.816984236240387,0.8410652279853821,0.816984236240387,0.816984236240387,1.0,0.816984236240387,0.899275004863739,0.2607790204286575
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,9,0.6902458667755127,0.8849783539772034,0.8094344735145569,0.8241788148880005,0.8167402148246765,0.82417893409729,0.8241788148880005,1.0,0.8241788148880005,0.9036163091659546,0.2876030625104904,0.7059471011161804,0.8931977152824402,0.8508081436157227,0.8056826591491699,0.8276307582855225,0.8056826591491699,0.8056826591491699,1.0,0.8056826591491699,0.8923856616020203,0.28031841963529586
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,10,0.7126454710960388,0.8950967788696289,0.827912449836731,0.8365644812583923,0.8322159647941589,0.8365644812583923,0.8365644812583923,1.0,0.8365644812583923,0.9110101461410522,0.268026496052742,0.7350338101387024,0.9043899774551392,0.8616324067115784,0.833406925201416,0.847284734249115,0.833406925201416,0.833406925201416,1.0,0.833406925201416,0.9091347455978394,0.24378428453207016
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,11,0.690657913684845,0.8851264119148254,0.8094924092292786,0.8247063755989075,0.8170285820960999,0.8247064352035522,0.8247063755989075,1.0,0.8247063755989075,0.9039332866668701,0.28316308814287183,0.7453894019126892,0.9030757546424866,0.8196607828140259,0.8916123509407043,0.8541239500045776,0.8916123509407043,0.8916123509407043,1.0,0.8916123509407043,0.9427009224891663,0.24469725382328034
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,12,0.7098120450973511,0.8944723606109619,0.8305479884147644,0.8300138711929321,0.8302807211875916,0.8300138711929321,0.8300138711929321,1.0,0.8300138711929321,0.9071120619773865,0.266946551322937,0.7405859231948853,0.8994834423065186,0.8056389093399048,0.901687741279602,0.8509616255760193,0.901687741279602,0.901687741279602,1.0,0.901687741279602,0.9483025670051575,0.2547395200133324
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,13,0.7168338298797607,0.8977967500686646,0.8382036685943604,0.8319495320320129,0.8350648880004883,0.8319495320320129,0.8319495320320129,1.0,0.8319495320320129,0.9082668423652649,0.25761450159549715,0.7470418810844421,0.9049050211906433,0.8295961618423462,0.8824511170387268,0.8552077412605286,0.8824511170387268,0.8824511170387268,1.0,0.8824511170387268,0.9375554323196411,0.24518822300434112
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,14,0.7334343791007996,0.9037795066833496,0.8412075042724609,0.8512948155403137,0.8462211489677429,0.8512948155403137,0.8512948155403137,1.0,0.8512948155403137,0.9196750521659851,0.2455644921064377,0.745191752910614,0.9074556231498718,0.857582688331604,0.8504355549812317,0.8539941310882568,0.8504355549812317,0.8504355549812317,1.0,0.8504355549812317,0.9191733598709106,0.23859379190206528
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,15,0.7270174026489258,0.9014837741851807,0.8402050137519836,0.8436702489852905,0.841934084892273,0.8436702489852905,0.8436702489852905,1.0,0.8436702489852905,0.9152073264122009,0.244528564453125,0.7501007914543152,0.9042233228683472,0.8155603408813477,0.9033395648002625,0.8572086095809937,0.9033395648002625,0.9033395648002625,1.0,0.9033395648002625,0.949215292930603,0.23979960709810258
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,16,0.7452983856201172,0.9088903069496155,0.8508812189102173,0.8572709560394287,0.8540641665458679,0.8572709560394287,0.8572709560394287,1.0,0.8572709560394287,0.9231511950492859,0.23279449266195298,0.750254213809967,0.9090121984481812,0.855748176574707,0.8588752746582031,0.8573088049888611,0.8588752746582031,0.8588752746582031,1.0,0.8588752746582031,0.9240805506706238,0.2389621143937111
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,17,0.7350687384605408,0.9049187898635864,0.8463274836540222,0.8482906222343445,0.8473079204559326,0.8482906222343445,0.8482906222343445,1.0,0.8482906222343445,0.9179190993309021,0.23807052314281463,0.7404487133026123,0.89740389585495,0.7916373610496521,0.919685959815979,0.8508710861206055,0.919685959815979,0.919685959815979,1.0,0.919685959815979,0.9581629633903503,0.25219752186536787
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,18,0.7500284314155579,0.9110238552093506,0.8558752536773682,0.8584514856338501,0.8571614027023315,0.8584514856338501,0.8584514856338501,1.0,0.8584514856338501,0.9238352179527283,0.22933984690904619,0.7083225846290588,0.8965146541595459,0.8730347156524658,0.7896672487258911,0.8292609453201294,0.7896672487258911,0.7896672487258911,1.0,0.7896672487258911,0.8824738264083862,0.27809141445159913
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,19,0.7510040402412415,0.9112297296524048,0.8546794652938843,0.8609398007392883,0.8577982187271118,0.8609398007392883,0.8609398007392883,1.0,0.8609398007392883,0.9252742528915405,0.22677956527471543,0.7424253821372986,0.8989264369010925,0.7970977425575256,0.9154279828071594,0.852174699306488,0.9154279828071594,0.9154279828071594,1.0,0.9154279828071594,0.955846905708313,0.24822322070598601
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,20,0.7286489009857178,0.9026633501052856,0.8456074595451355,0.840462327003479,0.8430270552635193,0.840462327003479,0.840462327003479,1.0,0.840462327003479,0.913316547870636,0.24018156069517135,0.7477759122848511,0.9051887392997742,0.8297983407974243,0.8832463622093201,0.8556885123252869,0.8832463622093201,0.8832463622093201,1.0,0.8832463622093201,0.9380040168762207,0.24164525508880616
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,21,0.7561615109443665,0.913270115852356,0.8574960827827454,0.8648405075073242,0.8611526489257812,0.8648405075073242,0.8648405075073242,1.0,0.8648405075073242,0.9275222420692444,0.21769327747821807,0.7416344881057739,0.9020591974258423,0.8221122622489929,0.8833966255187988,0.8516533970832825,0.8833966255187988,0.8833966255187988,1.0,0.8833966255187988,0.9380887746810913,0.24743850553035737
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,22,0.754870593547821,0.9132210612297058,0.861328661441803,0.8593031764030457,0.8603147864341736,0.8593032360076904,0.8593031764030457,1.0,0.8593031764030457,0.9243282675743103,0.21960584712028502,0.7450484037399292,0.9069575071334839,0.8534328937530518,0.854367733001709,0.8539000153541565,0.854367733001709,0.854367733001709,1.0,0.854367733001709,0.921465277671814,0.24341514736413955
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,23,0.7650227546691895,0.9171774387359619,0.8666743636131287,0.867065966129303,0.866870105266571,0.867065966129303,0.867065966129303,1.0,0.867065966129303,0.9288005828857422,0.21127393496036528,0.748066782951355,0.9063255786895752,0.8384917974472046,0.8740024566650391,0.855879008769989,0.8740024566650391,0.8740024566650391,1.0,0.8740024566650391,0.9327656030654907,0.2443989571928978
HRNET_binary_grayscale_grass,HRNET_binary_grayscale_grass_MASKED_METRICS_1708039034.925263,24,0.7650196552276611,0.9171736836433411,0.8666457533836365,0.86709064245224,0.8668681979179382,0.86709064245224,0.86709064245224,1.0,0.86709064245224,0.9288147687911987,0.21093346852064132,0.7484953999519348,0.9074877500534058,0.8473768830299377,0.8651259541511536,0.8561594486236572,0.8651259541511536,0.8651259541511536,1.0,0.8651259541511536,0.927686333656311,0.2460375624895096
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,1,0.01622042991220951,0.8427077531814575,0.17116202414035797,0.017603084444999695,0.03192305564880371,0.017603084444999695,0.017603084444999695,1.0,0.017603084444999695,0.03459715098142624,0.43508150553703306,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1439145455360413
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,2,7.715647370787337e-05,0.8523804545402527,0.036149244755506516,7.731553341727704e-05,0.00015430102939717472,7.731553341727704e-05,7.731553341727704e-05,1.0,7.731553341727704e-05,0.00015461910516023636,0.3977320849895477,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256086651086808
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,3,0.0,0.8526727557182312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38398023569583895,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687985692024231
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,4,0.0,0.8526727557182312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383698566198349,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521247056722641
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,5,8.886709110811353e-05,0.8526056408882141,0.140472874045372,8.891544712241739e-05,0.00017771839338820428,8.891544712241739e-05,8.891544712241739e-05,1.0,8.891544712241739e-05,0.00017781507631298155,0.37822147345542906,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611884169459343
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,6,0.01075498666614294,0.8523638844490051,0.4561167061328888,0.010894705541431904,0.02128109522163868,0.010894705541431904,0.010894705541431904,1.0,0.010894705541431904,0.021554581820964813,0.37329102444648743,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49291020941734315
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,7,0.0014745655935257673,0.8525054454803467,0.3612745702266693,0.0014784199884161353,0.0029447891283780336,0.0014784199884161353,0.0014784199884161353,1.0,0.0014784199884161353,0.002952474867925048,0.36619861114025115,0.04272101819515228,0.8107047080993652,0.1410641372203827,0.05774102360010147,0.08194141089916229,0.05774102360010147,0.05774102360010147,1.0,0.05774102360010147,0.10917799919843674,0.4663926954269409
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,8,0.0017065349966287613,0.8528170585632324,0.7011374235153198,0.0017077773809432983,0.003407255280762911,0.0017077773809432983,0.0017077773809432983,1.0,0.0017077773809432983,0.0034097316674888134,0.3649932918548584,0.0,0.8536906242370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618411252498626
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,9,0.0017889717128127813,0.8526421785354614,0.4726371467113495,0.0017925499705597758,0.0035715545527637005,0.0017925499705597758,0.0017925499705597758,1.0,0.0017925499705597758,0.003578685224056244,0.3637157909870148,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539439404129982
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,10,0.003735234262421727,0.8525742292404175,0.4590953588485718,0.0037517452146857977,0.007442668545991182,0.0037517452146857977,0.0037517452146857977,1.0,0.0037517452146857977,0.007475444581359625,0.3552819286584854,0.014146746136248112,0.8314692974090576,0.0893617644906044,0.01652969978749752,0.027898812666535378,0.01652969978749752,0.01652969978749752,1.0,0.01652969978749752,0.032521821558475494,0.5685966161489486
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,11,0.007652933243662119,0.8526138663291931,0.4873804748058319,0.007715033367276192,0.015189620666205883,0.007715033367276192,0.007715033367276192,1.0,0.007715033367276192,0.015311934053897858,0.35784741401672365,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150357384681702
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,12,0.013539111241698265,0.8520479798316956,0.43333762884140015,0.013783137314021587,0.026716506108641624,0.013783137314021587,0.013783137314021587,1.0,0.013783137314021587,0.027191491797566414,0.3545464980602264,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5717569020986557
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,13,0.028922026976943016,0.8532516956329346,0.5354659557342529,0.02966637723147869,0.05621811002492905,0.02966637723147869,0.02966637723147869,1.0,0.02966637723147869,0.057623282074928284,0.3486587529182434,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48988312244415283
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,14,0.04087149724364281,0.8528697490692139,0.5079827904701233,0.042556166648864746,0.07853322476148605,0.042556166648864746,0.042556166648864746,1.0,0.042556166648864746,0.08163812756538391,0.3455565928220749,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968931169509888
HRNET_binary_grayscale_tiles,HRNET_binary_grayscale_tiles_MASKED_METRICS_1708040231.61283,15,0.07205384224653244,0.8550466895103455,0.5589459538459778,0.07639753073453903,0.13442206382751465,0.07639753073453903,0.07639753073453903,1.0,0.07639753073453903,0.14195039868354797,0.3416409469842911,0.0,0.8536953330039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4092140233516693
HRNET_binary_grayscale_asphalt,HRNET_binary_grayscale_asphalt_MASKED_METRICS_1708046236.024118,1,0.408260703086853,0.7682188749313354,0.6106857061386108,0.551903247833252,0.5798084139823914,0.551903247833252,0.551903247833252,1.0,0.551903247833252,0.7112599015235901,0.47636088252067565,0.0,0.7155659794807434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218491923749447
HRNET_binary_grayscale_asphalt,HRNET_binary_grayscale_asphalt_MASKED_METRICS_1708046236.024118,2,0.46751663088798523,0.7985082864761353,0.6661730408668518,0.6105564832687378,0.6371533870697021,0.6105564832687378,0.6105564832687378,1.0,0.6105564832687378,0.7581931948661804,0.4221504135131836,0.17827701568603516,0.7626320719718933,0.9205583333969116,0.18106260895729065,0.3026062846183777,0.18106263875961304,0.18106260895729065,1.0,0.18106260895729065,0.3066096901893616,0.4681333029270172
