asphalt_svm,1,asphalt,0.2652412239279878,0.4622849555534007,0.27658939361572266,0.4658689498901367
asphalt_svm,1,asphalt,0.7362624637744659,0.4143326515312781,0.9196329116821289,0.6982593536376953
asphalt_svm,1,asphalt,0.2652412239279878,0.4622849555534007,0.27658939361572266,0.4658689498901367
asphalt_svm,1,asphalt,0.0840541094250525,0.09994133079695959,0.7269531631469727,0.69843505859375
asphalt_svm,1,asphalt,0.0840541094250525,0.09994133079695959,0.7269531631469727,0.69843505859375
asphalt_svm,1,asphalt,0.0840541094250525,0.09994133079695959,0.7269531631469727,0.69843505859375
asphalt_svm,1,asphalt,0.26723019466324477,0.28925042439219417,0.2676839828491211,0.28987726211547854
asphalt_svm,1,asphalt,0.26723019466324477,0.28925042439219417,0.2676839828491211,0.28987726211547854
asphalt_svm,1,asphalt,0.26723019466324477,0.28925042439219417,0.2676839828491211,0.28987726211547854
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
asphalt_svm,1,asphalt,0.2817838465727213,0.27533721268866024,0.29163172912597657,0.28646996307373046
