Experiment_Name,Experiment_Version,Epoch,train_iou,train_accuracy,train_precision,train_recall,train_f1,train_iou_masked,train_accuracy_masked,train_precision_masked,train_recall_masked,train_f1_masked,train_train_loss,val_iou,val_accuracy,val_precision,val_recall,val_f1,val_iou_masked,val_accuracy_masked,val_precision_masked,val_recall_masked,val_f1_masked,val_eval_loss
DeepLabV3_binary_grayscale_mozaik,DeepLabV3_binary_grayscale_mozaik_MASKED_METRICS_1708025242.177839,3,0.39742183685302734,0.6316318511962891,0.4387081265449524,0.8085393309593201,0.5687929391860962,0.8085393309593201,0.8085393309593201,1.0,0.8085393309593201,0.8941351771354675,0.5600300331910452,0.12661662697792053,0.6446502804756165,0.3311412036418915,0.17012597620487213,0.22477322816848755,0.17012597620487213,0.17012597620487213,1.0,0.17012597620487213,0.2907823324203491,5.351799647013347
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_MASKED_METRICS_1708026130.513641,1,0.23399822413921356,0.6962302923202515,0.3831081986427307,0.37547290325164795,0.3792521357536316,0.37547290325164795,0.37547290325164795,1.0,0.37547290325164795,0.5459546446800232,0.7542315125465393,0.11975951492786407,0.738228976726532,0.6962844729423523,0.12636038661003113,0.21390220522880554,0.12636038661003113,0.12636038661003113,1.0,0.12636038661003113,0.2243693619966507,16.452526092529297
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_MASKED_METRICS_1708026130.513641,2,0.3107691705226898,0.7114464044570923,0.4313541650772095,0.5264427661895752,0.47417834401130676,0.5264427661895752,0.5264427661895752,1.0,0.5264427661895752,0.689764142036438,0.559485008319219,0.035658374428749084,0.6613838076591492,0.15305452048778534,0.0444241426885128,0.06886126846075058,0.0444241426885128,0.0444241426885128,1.0,0.0444241426885128,0.08506916463375092,31742.078125
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_MASKED_METRICS_1708026130.513641,3,0.583079993724823,0.8524025082588196,0.6588679552078247,0.8352295160293579,0.7366399765014648,0.8352295160293579,0.8352295160293579,1.0,0.8352295160293579,0.9102180600166321,0.3474531869093577,0.02186056599020958,0.7169162631034851,0.4556068480014801,0.022446895018219948,0.04278581216931343,0.022446895018219948,0.022446895018219948,1.0,0.022446895018219948,0.04390818625688553,59201.618489583336
DeepLabV3_binary_grayscale_tiles,DeepLabV3_binary_grayscale_tiles_MASKED_METRICS_1708026133.674769,1,0.10348865389823914,0.6889812350273132,0.16593410074710846,0.21568429470062256,0.18756632506847382,0.21568429470062256,0.21568429470062256,1.0,0.21568429470062256,0.35483604669570923,0.9151174426078796,0.051323410123586655,0.7224720120429993,0.09187506139278412,0.10416732728481293,0.09763582050800323,0.10416732728481293,0.10416732728481293,1.0,0.10416732728481293,0.18868033587932587,0.6939252217610677
DeepLabV3_binary_grayscale_tiles,DeepLabV3_binary_grayscale_tiles_MASKED_METRICS_1708026133.674769,2,0.10062789916992188,0.5820045471191406,0.1355310082435608,0.28096067905426025,0.18285544216632843,0.28096067905426025,0.28096067905426025,1.0,0.28096067905426025,0.4386718273162842,0.759211798508962,0.12817059457302094,0.7028751373291016,0.18173940479755402,0.3030562996864319,0.22721847891807556,0.3030562996864319,0.3030562996864319,1.0,0.3030562996864319,0.46514689922332764,2.4549551010131836
DeepLabV3_binary_grayscale_tiles,DeepLabV3_binary_grayscale_tiles_MASKED_METRICS_1708026133.674769,3,0.2446734607219696,0.779147744178772,0.36227643489837646,0.4297827482223511,0.3931528329849243,0.4297827482223511,0.4297827482223511,1.0,0.4297827482223511,0.6011860966682434,0.46217846870422363,0.0,0.8558639287948608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15401828289032
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,1,0.46585530042648315,0.785746693611145,0.6265746355056763,0.6449074149131775,0.6356088519096375,0.6449074149131775,0.6449074149131775,1.0,0.6449074149131775,0.7841261029243469,0.4623912136554718,0.20868441462516785,0.7654313445091248,0.8374541401863098,0.217493936419487,0.3453083634376526,0.217493936419487,0.217493936419487,1.0,0.217493936419487,0.357281357049942,0.4119669072628021
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,1,0.2931399345397949,0.8729645609855652,0.5243828296661377,0.3993074297904968,0.45337700843811035,0.3993074297904968,0.3993074297904968,1.0,0.3993074297904968,0.5707215666770935,0.3421930052073939,0.21390286087989807,0.8081890344619751,0.319549560546875,0.392832487821579,0.35242170095443726,0.392832487821579,0.392832487821579,1.0,0.392832487821579,0.5640771389007568,0.4066213962755033
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,2,0.418867826461792,0.9071283340454102,0.7059918642044067,0.5073718428611755,0.590425431728363,0.5073718428611755,0.5073718428611755,1.0,0.5073718428611755,0.6731873750686646,0.2595187368403588,0.34312903881073,0.8906183242797852,0.6293162107467651,0.4300466477870941,0.5109397768974304,0.4300466477870941,0.4300466477870941,1.0,0.4300466477870941,0.6014442443847656,2.1376830568271026
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,2,0.5227179527282715,0.8180943727493286,0.6855521202087402,0.6875689625740051,0.6865591406822205,0.6875690221786499,0.6875689625740051,1.0,0.6875689625740051,0.8148633241653442,0.3871496766805649,0.1281440109014511,0.749213457107544,0.9195513129234314,0.12959690392017365,0.22717668116092682,0.12959690392017365,0.12959690392017365,1.0,0.12959690392017365,0.22945691645145416,0.46711911547183993
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,3,0.4625151753425598,0.9147086143493652,0.7328762412071228,0.5562959313392639,0.6324928402900696,0.5562959313392639,0.5562959313392639,1.0,0.5562959313392639,0.7148973345756531,0.2312563814754997,0.4883826673030853,0.9061662554740906,0.6392787098884583,0.6741670966148376,0.6562595367431641,0.6741670966148376,0.6741670966148376,1.0,0.6741670966148376,0.8053761124610901,0.24239905936909573
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,3,0.5222758054733276,0.8220704793930054,0.7016761302947998,0.6713489294052124,0.6861776113510132,0.6713489294052124,0.6713489294052124,1.0,0.6713489294052124,0.8033617734909058,0.37878378653526307,0.5628213286399841,0.8204154372215271,0.6466033458709717,0.8128630518913269,0.7202632427215576,0.8128630518913269,0.8128630518913269,1.0,0.8128630518913269,0.8967727422714233,0.3792336802482605
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,4,0.46144819259643555,0.9139260649681091,0.725601851940155,0.5589951276779175,0.631494402885437,0.5589951276779175,0.5589951276779175,1.0,0.5589951276779175,0.7171223163604736,0.22791303887165018,0.4270106554031372,0.9042061567306519,0.6753411889076233,0.5373082756996155,0.5984687805175781,0.5373082756996155,0.5373082756996155,1.0,0.5373082756996155,0.6990247964859009,0.751914545627577
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,4,0.5537176132202148,0.8356072902679443,0.7218081951141357,0.7039451599121094,0.7127647995948792,0.7039451599121094,0.7039451599121094,1.0,0.7039451599121094,0.8262532949447632,0.3564998812675476,0.5337768793106079,0.8514825105667114,0.8328222632408142,0.5978338122367859,0.6960293650627136,0.5978338122367859,0.5978338122367859,1.0,0.5978338122367859,0.7483053803443909,0.3427865344285965
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,5,0.49349963665008545,0.9194480776786804,0.743322491645813,0.5948724150657654,0.6608633995056152,0.5948724150657654,0.5948724150657654,1.0,0.5948724150657654,0.7459811568260193,0.21067364014951245,0.4359166622161865,0.9210906028747559,0.8966875672340393,0.45896807312965393,0.6071615219116211,0.45896807312965393,0.45896807312965393,1.0,0.45896807312965393,0.6291680932044983,0.2860964998336775
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,6,0.5351093411445618,0.926385223865509,0.7623526453971863,0.6422410011291504,0.6971611976623535,0.6422410011291504,0.6422410011291504,1.0,0.6422410011291504,0.7821519374847412,0.19403849741710083,0.4824778139591217,0.8927531242370605,0.5734629034996033,0.7525347471237183,0.6509073376655579,0.7525347471237183,0.7525347471237183,1.0,0.7525347471237183,0.8587958216667175,0.2936896387753742
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,5,0.5537323951721191,0.8365486264228821,0.7260763049125671,0.6999561190605164,0.7127770185470581,0.6999561190605164,0.6999561190605164,1.0,0.6999561190605164,0.8234990239143372,0.3532881813049316,0.572259247303009,0.8446394801139832,0.7251272201538086,0.7307850122451782,0.72794508934021,0.7307850122451782,0.7307850122451782,1.0,0.7307850122451782,0.8444550037384033,0.33777058351039885
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,7,0.5379645824432373,0.9263884425163269,0.7578527927398682,0.6496285796165466,0.6995799541473389,0.6496285796165466,0.6496285796165466,1.0,0.6496285796165466,0.787605881690979,0.19299932715616056,0.2827381193637848,0.7741296887397766,0.32845088839530945,0.6701304912567139,0.44083526730537415,0.6701304912567139,0.6701304912567139,1.0,0.6701304912567139,0.8024888038635254,1.0591808041291577
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,6,0.5704179406166077,0.8419077396392822,0.7284226417541504,0.7244952917098999,0.7264537215232849,0.7244953513145447,0.7244952917098999,1.0,0.7244952917098999,0.8402404189109802,0.33894583785533905,0.5971100926399231,0.8573463559150696,0.7521882057189941,0.7433404922485352,0.7477381229400635,0.7433404922485352,0.7433404922485352,1.0,0.7433404922485352,0.8527771830558777,0.3221426273584366
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,8,0.5527811646461487,0.929168701171875,0.7680028676986694,0.6635895371437073,0.7119884490966797,0.6635895371437073,0.6635895371437073,1.0,0.6635895371437073,0.7977803349494934,0.18358565368024365,0.5565621256828308,0.9219886064529419,0.6945492625236511,0.7369403839111328,0.7151171565055847,0.7369403839111328,0.7369403839111328,1.0,0.7369403839111328,0.848550021648407,0.2113359553207244
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,7,0.5684443116188049,0.8423045873641968,0.7329989075660706,0.7168823480606079,0.7248510718345642,0.7168824076652527,0.7168823480606079,1.0,0.7168823480606079,0.8350978493690491,0.3369758639335632,0.012968451716005802,0.7152760028839111,0.48059752583503723,0.013152794912457466,0.025604847818613052,0.013152794912457466,0.013152794912457466,1.0,0.013152794912457466,0.02596409060060978,0.7194539073109627
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,9,0.5830135941505432,0.9348767399787903,0.7897436022758484,0.6901348829269409,0.7365869879722595,0.6901348829269409,0.6901348829269409,1.0,0.6901348829269409,0.8166624903678894,0.17112802660890988,0.5967556238174438,0.9401395916938782,0.8504045009613037,0.666748046875,0.7474601864814758,0.666748046875,0.666748046875,1.0,0.666748046875,0.8000586032867432,0.19687315123155713
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,8,0.5649532079696655,0.8444450497627258,0.7486790418624878,0.6971690654754639,0.7220064401626587,0.6971690654754639,0.6971690654754639,1.0,0.6971690654754639,0.8215669989585876,0.33585905253887177,0.5772562026977539,0.8296170234680176,0.6623207926750183,0.8180020451545715,0.7319751381874084,0.8180021047592163,0.8180020451545715,1.0,0.8180020451545715,0.899891197681427,0.3914972595572472
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,10,0.5997243523597717,0.9375771880149841,0.7956908345222473,0.708886444568634,0.7497845888137817,0.708886444568634,0.708886444568634,1.0,0.708886444568634,0.8296471834182739,0.1631479107641748,0.5043582320213318,0.8982271552085876,0.5883091688156128,0.7794651389122009,0.6705294251441956,0.7794651389122009,0.7794651389122009,1.0,0.7794651389122009,0.8760667443275452,0.26080064488840954
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,11,0.6000958681106567,0.9369736909866333,0.7865312695503235,0.7168484330177307,0.7500749826431274,0.7168484330177307,0.7168484330177307,1.0,0.7168484330177307,0.8350748419761658,0.1617342898223017,0.28388550877571106,0.7588406801223755,0.31920522451400757,0.7195456624031067,0.4422287046909332,0.7195456624031067,0.7195456624031067,1.0,0.7195456624031067,0.8369020819664001,0.9342380003737552
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,9,0.5803231596946716,0.8472588062286377,0.740020751953125,0.7289349436759949,0.73443603515625,0.7289350032806396,0.7289349436759949,1.0,0.7289349436759949,0.8432185053825378,0.328486736536026,0.5559408664703369,0.8631073236465454,0.8778207302093506,0.6025665402412415,0.7146040797233582,0.6025665402412415,0.6025665402412415,1.0,0.6025665402412415,0.752001941204071,0.30321254301071165
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,12,0.6151995062828064,0.940085232257843,0.8011932969093323,0.7260316014289856,0.7617629170417786,0.7260316014289856,0.7260316014289856,1.0,0.7260316014289856,0.8412726521492004,0.15470126164811,0.36949193477630615,0.9122894406318665,0.8916307091712952,0.38686540722846985,0.5396044254302979,0.38686540722846985,0.38686540722846985,1.0,0.38686540722846985,0.557898998260498,0.37593094053279075
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,10,0.5823118090629578,0.8499327898025513,0.750555694103241,0.722049355506897,0.7360265851020813,0.722049355506897,0.722049355506897,1.0,0.722049355506897,0.8385931253433228,0.32175768530368803,0.5738545656204224,0.8228939771652222,0.6451503038406372,0.838521420955658,0.729234516620636,0.838521420955658,0.838521420955658,1.0,0.838521420955658,0.9121692776679993,0.4035308210849762
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,13,0.6244713068008423,0.9417263865470886,0.8065463304519653,0.7344838976860046,0.7688301801681519,0.7344838976860046,0.7344838976860046,1.0,0.7344838976860046,0.8469192385673523,0.14950150943228177,0.48154333233833313,0.9263424277305603,0.881382405757904,0.5149132013320923,0.6500563621520996,0.5149132013320923,0.5149132013320923,1.0,0.5149132013320923,0.6797923445701599,0.2461445671506226
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,11,0.5885413289070129,0.8539904356002808,0.7623385190963745,0.7207918763160706,0.7409833669662476,0.7207919359207153,0.7207918763160706,1.0,0.7207918763160706,0.8377444744110107,0.3138103079199791,0.5990591645240784,0.850046694278717,0.7143735289573669,0.7877387404441833,0.7492644786834717,0.7877387404441833,0.7877387404441833,1.0,0.7877387404441833,0.881268322467804,0.3517239308953285
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,14,0.6051062941551208,0.93862384557724,0.8001517653465271,0.7128400206565857,0.7539766430854797,0.7128400206565857,0.7128400206565857,1.0,0.7128400206565857,0.832348644733429,0.1605450509648238,0.40486177802085876,0.9172860383987427,0.9019201993942261,0.4235075116157532,0.5763723850250244,0.4235075116157532,0.4235075116157532,1.0,0.4235075116157532,0.5950196981430054,0.2834084759067212
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,12,0.6077144742012024,0.8611134886741638,0.7699247598648071,0.7425661087036133,0.7559980154037476,0.7425661087036133,0.7425661087036133,1.0,0.7425661087036133,0.8522673845291138,0.30010733211040497,0.4436892867088318,0.8252999186515808,0.8247276544570923,0.4898819625377655,0.6146603226661682,0.4898819625377655,0.4898819625377655,1.0,0.4898819625377655,0.6576117873191833,0.3987815561890602
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,15,0.6653174161911011,0.9488472938537598,0.829476535320282,0.7707352638244629,0.7990277409553528,0.7707352638244629,0.7707352638244629,1.0,0.7707352638244629,0.8705256581306458,0.1350229399145714,0.5403368473052979,0.9361729025840759,0.9260369539260864,0.56470787525177,0.701582670211792,0.56470787525177,0.56470787525177,1.0,0.56470787525177,0.7218061685562134,0.21966733364388347
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,16,0.6712912321090698,0.9497482180595398,0.8305238485336304,0.7778425812721252,0.8033204078674316,0.7778425812721252,0.7778425812721252,1.0,0.7778425812721252,0.8750410079956055,0.12994768184476665,0.27715814113616943,0.8651684522628784,0.49066150188446045,0.3891075849533081,0.4340232312679291,0.3891075849533081,0.3891075849533081,1.0,0.3891075849533081,0.5602266788482666,0.6630704031725015
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,13,0.6124246120452881,0.8627957701683044,0.7713747024536133,0.7482413649559021,0.7596319317817688,0.7482413649559021,0.7482413649559021,1.0,0.7482413649559021,0.8559932112693787,0.299682052731514,0.58360356092453,0.8634456992149353,0.8147329688072205,0.6729040741920471,0.7370576858520508,0.6729040741920471,0.6729040741920471,1.0,0.6729040741920471,0.8044741749763489,0.3267501574754715
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_MASKED_METRICS_1708026738.625576,17,0.6330627202987671,0.943530261516571,0.8160566687583923,0.7384340763092041,0.775307297706604,0.7384340763092041,0.7384340763092041,1.0,0.7384340763092041,0.8495393395423889,0.14331371932556586,0.190499410033226,0.8907286524772644,0.9237571358680725,0.19354248046875,0.3200327754020691,0.19354248046875,0.19354248046875,1.0,0.19354248046875,0.32431602478027344,0.583209824349199
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_MASKED_METRICS_1708026732.918215,14,0.6276484131813049,0.8690457344055176,0.7808668613433838,0.7618347406387329,0.7712334990501404,0.7618347406387329,0.7618347406387329,1.0,0.7618347406387329,0.8648197650909424,0.28665491491556166,0.5729044079780579,0.8349531292915344,0.684556245803833,0.7783969640731812,0.7284668684005737,0.7783969640731812,0.7783969640731812,1.0,0.7783969640731812,0.8753916621208191,0.3732723218202591
